# Table is orginally from arglow_groups.dat in the ESO sky model
# unsure about flux conversion so provide both the oringnal fluxes and converted
# type is defined as  Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2 (Noll+2012)
# OH (X-X), O2(b-X) with the electronic states and rotational upper levels in table
# written with make_lvm_skylines_table.ipynb 2025 June 4 (Amy Jones)
# Adapted by ksl to include all lines
    wave  flux_lvm flux_eso    trans type electronic_state rotational_upper_level
9386.728 2.503e-14   1.1002 0.107148    4               22                      4
9397.055 9.092e-16     0.04 0.991572    4               22                      5
9397.115 9.091e-16     0.04 0.991686    4               22                      5
9402.024 9.391e-15   0.4134 0.972186    4               22                      6
9402.124 9.391e-15   0.4134 0.975977    4               22                      6
9402.694 0.000e+00      0.0 0.902038    4               22                      0
9403.264 0.000e+00      0.0 0.913123    4               22                      0
9416.710 3.652e-16   0.0161 0.919778    4               22                      7
9416.740 3.652e-16   0.0161 0.889557    4               22                      7
9419.669 1.360e-14      0.6 0.981929    4               22                      1
9419.779 1.360e-14      0.6 0.986106    4               22                      1
9422.179 3.144e-15   0.1387 0.926799    4               22                      8
9422.359 3.144e-15   0.1387 0.960407    4               22                      8
9439.594 4.554e-14   2.0128 0.940602    4               22                      2
9439.694 4.554e-14   2.0128 0.932723    4               22                      2
9441.743 1.289e-16   0.0057 0.881403    4               22                      9
9441.743 1.289e-16   0.0057 0.881403    4               22                      9
9447.322 9.156e-16   0.0405 0.988104    4               22                     10
9447.602 9.156e-16   0.0405 0.989992    4               22                     10
9458.489 1.818e-14   0.8049  0.97514    4               22                      3
9458.559 1.818e-14   0.8049 0.971663    4               22                      3
9472.085 3.833e-17   0.0017 0.991113    4               22                      0
9472.155 3.833e-17   0.0017 0.990763    4               22                      0
9476.744 5.241e-14   2.3253 0.714672    4               22                      4
9476.954 5.241e-14   2.3253 0.968441    4               22                      4
9477.604 2.299e-16   0.0102 0.989316    4               22                      0
9477.993 2.299e-16   0.0102 0.988489    4               22                      0
9502.807 1.563e-14   0.6956  0.96369    4               22                      5
9502.817 1.563e-14   0.6956  0.96575    4               22                      5
9507.825 8.986e-18   0.0004 0.972375    4               22                      0
9507.965 8.986e-18   0.0004 0.960863    4               22                      0
9513.154 4.939e-17   0.0022 0.988445    4               22                      0
9513.684 4.939e-17   0.0022 0.864006    4               22                      0
9519.172 3.935e-14   1.7538 0.723878    4               22                      6
9519.522 3.935e-14   1.7538 0.770548    4               22                      6
9549.044 2.237e-18   0.0001  0.98209    4               22                      0
9549.274 2.237e-18   0.0001 0.990724    4               22                      0
9552.483 9.927e-15    0.444 0.973582    4               22                      7
9552.573 9.927e-15    0.444 0.971755    4               22                      7
9554.133 8.942e-18   0.0004 0.859545    4               22                      0
9554.813 8.941e-18   0.0004 0.963899    4               22                      0
9567.079 2.232e-14   0.9999 0.937575    4               22                      8
9567.579 2.232e-14   0.9999 0.984206    4               22                      8
9600.700 2.225e-18   0.0001 0.980191    4               22                      0
9601.550 2.224e-18   0.0001 0.992678    4               22                      0
9607.618 4.869e-15    0.219 0.984896    4               22                      9
9607.818 4.868e-15    0.219 0.892362    4               22                      9
9620.625 9.981e-15   0.4496 0.973612    4               22                     10
9621.294 9.981e-15   0.4496 0.505028    4               22                     10
9651.456 3.762e-17   0.0017 0.995888    4               24                      0
9651.626 3.762e-17   0.0017 0.993708    4               24                      0
9652.826 2.213e-17    0.001 0.678987    4               24                      0
9653.036 2.213e-17    0.001 0.968559    4               24                      0
9653.206 2.478e-16   0.0112 0.989405    4               24                      0
9653.406 2.478e-16   0.0112  0.98905    4               24                      0
9653.786 4.425e-18   0.0002 0.994427    4               24                      0
9653.906 4.425e-18   0.0002 0.995454    4               24                      0
9654.515 2.212e-18   0.0001 0.948808    4               24                      0
9654.715 2.212e-18   0.0001 0.857312    4               24                      0
9655.485 1.460e-16   0.0066 0.996208    4               24                      0
9655.685 1.460e-16   0.0066 0.992658    4               24                      0
9658.974 1.269e-15   0.0574 0.996211    4               24                      0
9659.184 1.269e-15   0.0574 0.992797    4               24                      0
9662.563 7.029e-16   0.0318 0.905363    4               24                      0
9662.743 7.029e-16   0.0318 0.962129    4               24                      0
9668.332 1.884e-15   0.0853 0.973981    4               22                      0
9668.662 4.931e-15   0.2232    0.996    4               24                     10
9668.662 1.884e-15   0.0853    0.996    4               22                      0
9668.862 4.930e-15   0.2232 0.996774    4               24                     10
9674.160 2.532e-15   0.1147 0.999075    4               24                      9
9674.300 2.532e-15   0.1147 0.998522    4               24                      9
9679.948 3.590e-15   0.1627 0.969892    4               22                      0
9680.808 3.590e-15   0.1627 0.966735    4               22                      0
